id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
27491,1,1,1,9773,1,1,131.0,1,1,37,5,5,121.9,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,16.2,0.3,-0.92,Graduate
27492,2,39,1,9670,1,1,140.0,1,37,37,0,0,106.0,0,0,0,1,0,0,33,0,0,5,6,3,11.666666666666666,0,0,5,7,5,12.0,1,7.6,2.6,0.32,Graduate
27493,1,17,5,9853,1,1,120.0,1,38,38,5,5,127.0,1,0,0,1,0,0,19,0,0,6,10,5,11.666666666666666,0,0,6,8,5,12.2,0,9.4,-0.8,-3.12,Graduate
27494,1,1,1,171,1,1,142.0,1,38,19,9,5,133.3,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate
27495,1,42,1,9119,1,1,133.1,1,37,34,9,9,100.0,1,0,1,1,1,0,27,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27496,1,39,1,9085,1,1,133.0,1,37,37,9,8,100.0,1,0,1,1,0,0,25,0,0,6,7,6,16.571428571428573,0,0,6,9,5,15.833333333333334,0,13.9,-0.3,0.79,Graduate
27497,1,1,1,9238,1,1,152.0,1,37,19,5,5,137.9,0,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,7,6,14.142857142857142,0,12.4,0.5,1.79,Graduate
27498,1,1,1,9147,1,1,132.0,1,37,37,9,9,120.4,1,0,0,1,0,0,18,0,0,5,8,4,11.0,0,0,5,6,4,11.25,0,7.6,2.6,0.32,Enrolled
27499,1,1,3,9853,1,1,122.0,1,1,19,9,9,117.1,1,0,0,1,0,1,18,0,0,7,8,6,14.25,0,0,7,7,7,13.857142857142858,0,8.9,1.4,3.51,Graduate
27500,1,1,1,9070,1,1,151.0,1,1,1,4,10,138.0,0,0,0,1,0,0,19,0,0,6,6,5,14.2,0,0,6,6,6,13.666666666666666,0,7.6,2.6,0.32,Graduate
27501,1,1,1,9254,1,1,125.0,1,1,19,4,5,119.4,1,0,0,1,0,0,18,0,0,6,8,5,11.0,0,0,6,9,3,11.0,0,10.8,1.4,1.74,Enrolled
27502,1,17,3,9147,1,1,123.0,1,19,19,5,3,120.2,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,Dropout
27503,1,17,4,9070,1,1,132.0,1,19,38,5,6,128.4,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,7,6,12.5,0,8.9,1.4,3.51,Graduate
27504,1,17,5,9773,1,1,133.1,1,1,1,4,4,128.0,1,0,0,0,0,1,22,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout
27505,1,1,1,9773,1,1,125.0,1,1,19,4,4,120.1,1,0,0,1,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate
27506,1,39,1,9991,0,9,133.1,1,34,34,0,0,118.4,0,0,0,1,1,0,39,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27507,1,1,1,171,1,1,145.0,1,19,1,7,7,155.1,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout
27508,1,39,2,9119,1,1,150.0,1,1,19,4,5,115.0,1,0,0,1,1,0,24,0,0,5,8,2,10.5,0,0,5,8,4,11.75,0,10.8,1.4,1.74,Enrolled
27509,1,1,6,9500,1,1,130.0,1,3,3,2,2,124.9,1,0,0,1,1,0,18,0,0,7,7,6,12.183333333333332,0,0,7,8,6,14.875,0,11.1,0.6,2.02,Dropout
27510,1,1,3,9238,1,1,111.0,1,1,38,7,7,107.5,1,0,0,1,1,0,19,0,0,6,12,4,10.5,0,0,6,11,4,12.25,0,11.1,0.6,2.02,Dropout
27511,1,44,1,9085,1,39,145.0,1,38,19,9,10,140.0,0,0,0,1,0,0,20,0,1,6,8,6,12.571428571428571,0,0,6,9,6,14.375,0,13.9,-0.3,0.79,Graduate
27512,1,39,1,9147,1,1,130.0,1,37,37,9,6,129.0,1,0,1,1,0,0,25,0,0,5,8,2,10.5,0,0,5,11,2,10.5,0,7.6,2.6,0.32,Enrolled
27513,1,39,1,9853,1,12,133.1,1,37,1,5,4,138.3,0,0,0,1,0,0,46,0,0,7,12,7,12.857142857142858,0,0,7,12,5,13.666666666666666,0,11.1,0.6,2.02,Dropout
27514,1,1,3,9147,1,1,131.0,1,37,38,9,7,118.8,1,0,0,1,0,1,19,0,0,5,7,5,11.8,0,0,5,6,5,11.2,0,13.9,-0.3,0.79,Enrolled
27515,1,1,1,9147,1,1,135.0,1,19,19,9,9,121.0,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,12,1,10.0,0,7.6,2.6,0.32,Enrolled
27516,2,39,1,8014,0,19,133.1,1,37,37,9,7,100.0,0,0,0,1,0,0,37,0,0,7,7,6,12.416666666666666,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Graduate
27517,1,43,1,9773,1,1,137.0,1,1,19,9,9,136.9,0,0,0,1,0,1,19,0,0,6,12,4,12.75,0,0,6,8,6,13.5,0,15.5,2.8,-4.06,Graduate
27518,1,1,1,9147,1,1,132.0,1,19,19,4,5,121.8,0,0,0,1,1,0,22,0,0,5,9,4,11.5,0,0,5,12,2,11.0,0,7.6,2.6,0.32,Enrolled
27519,1,1,1,9238,1,1,146.0,1,37,37,5,6,153.8,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.166666666666666,0,10.8,1.4,1.74,Graduate
27520,1,1,1,9773,1,1,124.0,1,1,19,4,4,124.6,0,0,0,1,0,1,18,0,0,6,10,4,12.0,0,0,6,8,5,13.0,0,10.8,1.4,1.74,Graduate
27521,1,1,1,9147,1,1,140.0,1,37,37,9,9,124.0,1,0,0,1,1,0,22,0,0,5,12,1,10.0,0,0,5,11,1,12.0,0,7.6,2.6,0.32,Enrolled
27522,1,17,1,9085,1,1,129.0,1,3,1,1,10,118.9,1,0,0,1,0,0,19,0,0,5,8,5,14.4,0,0,5,8,5,13.666666666666666,1,10.8,1.4,1.74,Enrolled
27523,1,1,1,9238,1,1,125.0,1,1,19,4,4,132.0,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,11.1,0.6,2.02,Graduate
27524,1,39,1,8014,0,19,133.1,1,37,37,9,9,95.5,0,0,1,0,0,0,50,0,0,6,12,3,10.333333333333334,0,0,6,13,0,0.0,0,10.8,1.4,1.74,Dropout
27525,1,1,1,9238,1,1,143.0,1,19,1,4,9,133.9,0,0,0,1,0,0,18,0,0,6,7,6,13.666666666666666,0,0,6,7,6,14.0,0,13.9,-0.3,0.79,Graduate
27526,1,1,1,9773,1,1,118.0,1,19,37,4,7,110.0,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,11.1,0.6,2.02,Graduate
27527,2,39,1,9119,1,1,130.0,1,19,37,5,5,137.0,0,0,0,1,1,0,28,0,0,5,11,1,12.0,0,0,5,7,2,11.0,0,7.6,2.6,0.32,Enrolled
27528,1,1,3,9070,1,1,155.0,1,37,37,9,9,134.2,1,0,0,1,0,0,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,15.166666666666666,0,7.6,2.6,0.32,Graduate
27529,2,39,1,9500,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,1,0,47,0,0,7,9,0,0.0,0,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout
27530,1,1,1,9500,1,1,154.0,1,37,1,5,3,144.9,0,0,0,1,1,1,18,0,0,7,7,7,15.957142857142856,0,0,8,8,8,15.188888888888888,0,16.2,0.3,-0.92,Graduate
27531,1,39,1,9238,1,19,133.1,1,19,19,9,7,105.0,0,0,0,1,0,0,24,0,0,6,10,6,11.166666666666666,0,0,6,6,5,12.166666666666666,0,16.2,0.3,-0.92,Dropout
27532,1,1,1,9500,1,1,145.0,1,38,38,9,7,145.0,0,0,0,1,0,1,19,0,0,7,9,7,12.492857142857144,0,0,8,9,7,12.242857142857144,0,16.2,0.3,-0.92,Graduate
27533,1,1,2,9254,1,1,130.0,1,19,19,9,9,126.8,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,7,6,13.0,0,8.9,1.4,3.51,Graduate
27534,1,43,1,9238,1,1,130.0,1,37,37,9,9,106.4,1,0,0,1,0,0,33,0,5,8,15,8,11.5,0,2,7,8,2,11.5,0,7.6,2.6,0.32,Enrolled
27535,1,1,1,9147,1,1,131.0,1,19,37,9,7,121.1,0,0,0,1,0,1,18,0,0,5,6,4,11.5,0,0,5,10,4,10.25,2,9.4,-0.8,-3.12,Graduate
27536,1,17,1,9500,1,1,128.0,1,38,19,5,5,124.7,1,0,0,1,1,1,19,0,0,7,11,6,12.528571428571428,0,0,7,11,6,12.416666666666666,0,15.5,2.8,-4.06,Graduate
27537,1,17,1,9085,1,1,147.0,1,3,3,2,10,141.8,1,0,0,1,0,0,20,0,0,6,7,6,16.571428571428573,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate
27538,1,1,1,9147,1,1,135.0,1,1,19,3,7,125.6,1,0,0,1,0,1,18,0,0,5,6,5,12.0,0,0,5,8,5,11.4,0,12.7,3.7,-1.7,Graduate
27539,1,43,1,9773,1,1,130.0,1,37,37,9,6,149.0,0,0,0,1,1,0,55,0,0,6,6,6,12.666666666666666,0,0,6,6,6,14.166666666666666,0,16.2,0.3,-0.92,Graduate
27540,2,39,1,9991,0,1,150.0,1,37,37,9,9,124.0,0,0,1,1,1,0,29,0,0,5,10,4,11.5,0,0,5,5,5,13.2,0,11.1,0.6,2.02,Graduate
27541,1,17,4,9147,1,1,120.0,1,1,19,4,9,117.7,1,0,0,1,0,1,19,0,0,5,11,5,12.0,0,0,5,10,5,12.0,0,8.9,1.4,3.51,Graduate
27542,1,1,1,9773,1,1,133.1,1,1,1,9,9,146.0,0,0,0,1,0,1,20,0,0,6,8,6,13.833333333333334,0,0,6,6,6,13.333333333333334,0,16.2,0.3,-0.92,Graduate
27543,1,1,3,9500,1,1,143.0,1,38,37,9,7,129.5,1,0,0,1,0,1,18,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Graduate
27544,1,17,1,9670,1,1,132.0,1,19,19,7,7,119.9,0,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
27545,1,1,1,9070,1,1,152.0,1,19,1,4,7,144.3,0,0,0,1,0,1,20,0,0,6,6,6,15.5,0,0,6,6,6,15.5,0,10.8,1.4,1.74,Graduate
27546,1,1,2,9670,1,1,127.0,1,1,19,5,7,123.9,1,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,8,6,15.375,0,13.9,-0.3,0.79,Graduate
27547,1,17,1,9853,1,1,115.0,1,19,1,9,1,115.0,1,0,0,1,0,0,23,0,0,6,11,5,12.0,0,0,6,11,3,10.0,0,9.4,-0.8,-3.12,Enrolled
27548,1,44,1,9003,1,39,130.0,1,1,3,9,6,130.0,1,0,0,1,1,0,19,0,0,6,7,5,12.6,0,0,6,10,5,11.6,0,12.4,0.5,1.79,Enrolled
27549,2,39,1,9238,1,1,120.0,1,37,37,9,9,130.0,0,0,0,1,0,0,41,0,2,8,13,6,12.0,0,1,7,10,6,11.0,0,9.4,-0.8,-3.12,Dropout
27550,1,1,3,9070,1,1,141.0,1,1,19,9,9,125.9,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate
27551,2,39,1,9853,1,1,110.0,1,37,37,7,7,120.0,0,0,0,1,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
27552,1,39,1,9500,1,1,100.0,1,38,38,9,9,100.0,0,0,0,1,1,0,24,0,0,7,12,3,11.5,0,0,7,16,1,12.0,0,16.2,0.3,-0.92,Dropout
27553,1,1,1,9500,1,1,130.0,1,37,38,9,9,120.0,0,0,0,1,1,1,19,0,0,8,8,7,13.842857142857143,0,0,8,8,7,13.842857142857143,0,12.7,3.7,-1.7,Graduate
27554,1,39,1,979,1,1,130.0,1,37,19,9,9,110.0,0,0,0,1,1,0,31,0,0,6,17,0,0.0,0,0,6,12,2,11.5,0,16.2,0.3,-0.92,Dropout
27555,1,1,6,9500,1,1,136.0,1,1,37,4,9,140.0,1,0,0,1,0,0,19,0,0,7,7,6,13.966666666666669,0,0,7,7,6,13.966666666666669,0,7.6,2.6,0.32,Graduate
27556,1,39,1,9119,1,1,133.1,1,37,37,9,9,110.0,0,0,0,1,1,0,45,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,Dropout
27557,1,1,3,9773,1,1,129.0,1,12,1,4,4,126.9,1,0,0,1,0,0,18,0,0,6,9,6,13.0,0,0,6,15,3,12.666666666666666,0,7.6,2.6,0.32,Graduate
27558,1,17,1,9119,1,1,120.0,1,37,37,5,5,128.0,1,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27559,1,17,1,9085,1,1,134.0,1,37,38,9,9,136.8,1,0,0,1,0,0,20,0,0,5,7,5,11.8,0,0,5,10,5,13.714285714285714,1,10.8,1.4,1.74,Graduate
27560,1,53,1,9003,1,42,130.0,1,1,19,3,9,128.6,0,0,0,1,1,1,20,0,7,12,13,12,12.0,0,4,11,15,11,12.090909090909092,0,8.9,1.4,3.51,Graduate
27561,1,17,3,9254,1,1,121.0,1,19,37,5,7,123.5,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,6,6,11.666666666666666,0,7.6,2.6,0.32,Graduate
27562,1,17,2,9773,1,1,133.0,1,38,38,5,7,120.1,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate
27563,1,42,1,9119,1,1,140.0,1,34,34,0,0,140.0,1,0,0,1,1,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
27564,1,1,1,9670,1,1,142.0,1,1,38,9,8,127.9,1,1,0,1,0,1,19,0,0,5,6,5,11.4,0,0,5,6,5,12.6,0,10.8,1.4,1.74,Graduate
27565,1,1,1,9238,1,1,143.0,1,37,38,9,9,135.0,1,0,0,1,0,0,19,0,0,6,8,5,12.0,0,0,6,11,5,11.2,0,7.6,2.6,0.32,Enrolled
27566,1,1,1,9853,1,1,128.0,1,38,38,5,5,124.0,1,0,0,1,0,0,19,0,0,6,8,5,13.6,0,0,6,9,5,12.8,0,10.8,1.4,1.74,Graduate
27567,1,1,1,9238,1,1,160.0,1,3,37,4,8,149.0,0,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,Graduate
27568,1,1,1,9147,1,1,121.0,1,1,19,5,5,113.3,0,0,0,1,0,1,18,0,0,5,9,4,12.0,0,0,5,12,4,12.333333333333334,0,11.1,0.6,2.02,Graduate
27569,1,17,1,9773,1,1,125.0,1,19,19,5,5,129.4,1,0,1,0,0,0,19,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,12.4,0.5,1.79,Dropout
27570,1,1,4,9070,1,1,128.0,1,19,1,5,1,127.0,1,0,0,1,0,0,18,0,0,6,8,6,12.571428571428571,1,0,6,8,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate
27571,1,1,6,9773,1,1,142.0,1,34,34,0,0,133.1,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout
27572,2,39,1,9991,0,1,150.0,1,37,37,9,9,148.8,0,0,0,1,1,0,33,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,11.1,0.6,2.02,Graduate
27573,1,39,1,9085,1,1,140.0,1,37,37,9,9,153.2,1,0,0,1,0,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout
27574,1,17,1,9085,1,1,139.0,1,37,38,9,6,130.6,1,0,0,1,0,1,18,0,0,5,8,5,12.4,1,0,5,6,4,12.0,0,12.7,3.7,-1.7,Graduate
27575,1,1,1,9085,1,1,130.0,1,38,38,9,9,120.2,1,0,0,1,0,0,19,0,0,5,10,3,14.0,0,0,5,9,4,12.25,0,7.6,2.6,0.32,Enrolled
27576,1,1,1,9773,1,1,130.0,1,1,37,4,7,126.2,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Graduate
27577,1,1,1,9070,1,1,134.0,1,37,37,9,9,120.1,1,0,0,1,0,0,20,0,0,6,6,6,12.666666666666666,0,0,6,8,5,13.0,0,7.6,2.6,0.32,Graduate
27578,2,39,1,9991,0,1,110.0,1,37,37,90,90,110.0,0,0,0,0,0,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27579,1,44,1,9085,1,39,150.0,1,4,38,2,7,150.0,0,0,0,1,0,0,22,0,1,6,9,6,13.428571428571429,0,1,6,10,3,12.666666666666666,0,13.9,-0.3,0.79,Enrolled
27580,1,17,1,9119,1,1,135.0,1,11,11,90,90,121.7,1,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27581,1,17,1,9119,1,1,125.0,1,37,37,9,9,118.4,1,0,0,1,1,0,18,0,0,5,10,2,10.5,0,0,5,11,3,11.0,2,7.6,2.6,0.32,Enrolled
27582,1,17,3,9500,1,1,141.0,1,19,38,4,7,132.1,1,0,0,1,0,1,18,0,0,7,7,7,12.8875,0,0,8,8,8,12.8875,0,11.1,0.6,2.02,Graduate
27583,1,1,1,9147,1,1,143.0,1,1,1,4,4,128.7,0,0,0,1,1,0,18,0,0,5,5,5,14.2,0,0,5,5,5,15.2,0,11.1,0.6,2.02,Graduate
27584,1,17,1,9773,1,1,119.0,1,37,37,0,0,115.2,1,0,0,1,1,0,24,0,0,6,11,1,12.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
27585,1,17,1,9500,1,1,152.0,1,19,19,4,4,131.5,1,0,0,1,0,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,Graduate
27586,1,17,1,9238,1,1,118.0,1,19,19,9,7,110.5,0,0,0,1,0,1,19,0,0,6,7,6,11.333333333333334,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate
27587,1,17,4,9500,1,1,137.0,1,1,1,4,3,126.7,1,0,0,1,1,0,18,0,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,16.2,0.3,-0.92,Graduate
27588,1,1,1,9773,1,1,130.0,1,3,19,3,9,129.6,1,0,0,1,0,0,19,0,0,6,7,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,Graduate
27589,1,1,1,9773,1,1,133.1,1,3,19,4,8,105.0,0,0,0,1,1,0,20,0,0,6,8,6,13.833333333333334,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate
27590,1,1,1,8014,0,1,130.0,1,37,37,9,9,123.1,0,0,0,1,0,0,18,0,0,6,8,6,11.666666666666666,0,0,6,7,6,12.5,0,7.6,2.6,0.32,Graduate
27591,1,17,2,9254,1,1,120.0,1,38,38,9,7,116.5,0,0,0,1,0,1,18,0,0,6,8,5,12.333333333333334,0,0,6,9,5,11.6,0,11.1,0.6,2.02,Graduate
27592,1,18,2,9991,0,1,120.0,1,19,37,9,7,106.4,1,0,1,0,1,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
27593,1,39,1,9991,0,1,140.0,1,19,37,3,4,138.7,0,0,0,1,1,0,26,0,0,5,12,2,10.5,0,0,5,8,4,11.8,0,12.7,3.7,-1.7,Enrolled
27594,1,1,1,9085,1,1,130.0,1,37,37,9,6,117.8,1,0,0,1,0,0,20,0,0,5,9,3,12.0,2,0,5,8,4,11.75,1,9.4,-0.8,-3.12,Enrolled
27595,1,1,1,9238,1,1,133.0,1,38,38,132,103,130.2,1,0,1,1,0,0,21,0,0,6,13,2,10.0,0,0,6,11,2,11.666666666666666,0,12.4,0.5,1.79,Enrolled
27596,1,17,1,9853,1,1,133.1,1,1,1,0,0,128.0,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout
27597,1,1,1,9147,1,1,150.0,1,19,38,9,9,133.6,0,0,0,1,0,0,18,0,0,5,5,5,11.6,0,0,5,5,5,11.8,0,12.7,3.7,-1.7,Graduate
27598,1,17,5,9853,1,1,131.0,1,19,19,5,0,123.9,1,0,0,1,0,0,18,0,0,6,10,4,12.25,0,0,6,12,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled
27599,1,1,3,9500,1,1,134.0,1,38,19,5,5,132.8,1,0,0,1,0,1,19,0,0,8,8,7,13.512857142857142,0,0,8,8,7,13.512857142857142,0,10.8,1.4,1.74,Graduate
27600,1,1,1,9085,1,1,138.0,1,37,37,4,9,123.3,1,0,0,1,0,1,20,0,0,6,7,6,14.857142857142858,0,0,6,9,6,13.11111111111111,0,13.9,-0.3,0.79,Graduate
27601,1,39,1,9085,1,39,150.0,1,1,1,4,8,150.0,1,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
27602,1,17,1,9070,1,1,135.0,1,1,19,9,7,121.3,1,0,0,1,1,1,18,0,0,5,5,5,12.2,0,0,6,7,4,11.0,0,13.9,-0.3,0.79,Enrolled
27603,1,1,1,9238,1,1,130.0,1,19,19,7,7,126.9,0,0,0,1,0,1,19,0,0,6,8,6,12.0,0,0,6,7,6,11.666666666666666,0,15.5,2.8,-4.06,Graduate
27604,1,1,1,9500,1,1,148.0,1,19,1,4,10,137.5,0,0,0,1,0,0,18,0,0,7,8,7,14.842857142857142,0,0,8,8,7,14.38888888888889,0,15.5,2.8,-4.06,Graduate
27605,1,1,1,9085,1,1,142.0,1,1,19,5,5,134.5,0,0,0,1,0,0,19,0,0,5,13,4,13.0,0,0,5,6,5,12.833333333333334,0,12.4,0.5,1.79,Graduate
27606,1,39,1,9085,1,1,133.1,1,19,19,5,8,120.0,1,0,0,1,0,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
27607,1,43,1,9773,1,1,114.0,1,34,34,0,0,110.0,0,0,0,1,1,0,23,0,0,6,11,3,11.666666666666666,0,0,6,10,3,11.333333333333334,0,7.6,2.6,0.32,Dropout
27608,1,17,1,171,1,1,133.1,1,1,38,7,10,117.0,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
27609,2,43,1,9991,0,1,160.0,1,37,37,9,9,120.0,0,0,0,1,0,0,30,0,6,10,10,5,11.4,0,3,7,8,3,11.666666666666666,0,7.6,2.6,0.32,Dropout
27610,1,1,1,9500,1,1,143.0,1,38,38,9,9,138.8,1,0,0,1,0,0,31,0,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,13.9,-0.3,0.79,Graduate
27611,1,1,1,171,1,1,131.0,1,38,37,4,5,123.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
27612,1,1,1,9254,1,1,131.0,1,1,19,9,8,125.1,0,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,8,6,12.833333333333334,0,8.9,1.4,3.51,Graduate
27613,1,1,1,9500,1,1,141.0,1,19,38,0,0,125.0,1,0,0,1,0,0,18,0,0,8,8,8,13.116666666666667,0,0,8,8,8,13.116666666666667,0,9.4,-0.8,-3.12,Graduate
27614,1,43,1,9500,1,1,140.0,1,37,37,9,5,128.0,1,0,0,1,1,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,Dropout
27615,1,17,2,9773,1,1,123.0,1,37,37,9,7,117.6,1,0,0,1,0,0,20,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Graduate
27616,1,1,2,9773,1,1,118.0,1,19,19,9,9,113.5,1,0,0,1,1,1,21,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.666666666666666,0,13.9,-0.3,0.79,Graduate
27617,1,51,1,9238,1,1,129.0,1,1,19,4,7,134.2,1,0,0,1,0,1,20,0,6,11,12,11,11.5454545454543,0,3,11,12,11,10.727272727272728,0,8.9,1.4,3.51,Graduate
27618,1,39,1,9147,1,1,150.0,1,38,1,4,4,132.1,1,0,0,1,1,0,24,0,0,5,10,1,10.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout
27619,1,1,1,9119,1,1,130.0,1,19,38,9,9,127.4,1,0,0,1,1,0,19,0,0,5,12,2,10.5,0,0,5,11,3,11.0,0,12.7,3.7,-1.7,Enrolled
27620,1,44,3,9500,1,1,150.0,1,38,19,9,9,150.0,1,0,0,1,0,0,21,0,0,7,7,7,13.642857142857142,0,0,8,9,7,12.771428571428572,0,12.4,0.5,1.79,Graduate
27621,1,17,1,9254,1,1,133.1,1,1,1,5,10,110.0,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
27622,1,17,1,9085,1,1,130.0,1,38,38,9,5,130.0,0,0,0,1,0,0,20,0,0,5,12,2,12.0,1,0,5,11,3,11.333333333333334,0,7.6,2.6,0.32,Enrolled
27623,1,17,1,9773,1,1,120.0,1,19,19,5,5,127.0,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
27624,1,39,1,9670,1,1,130.0,1,34,34,0,0,108.0,1,0,0,1,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
27625,1,17,1,9238,1,1,145.0,1,37,19,9,9,145.0,0,0,0,1,0,0,20,0,0,6,8,6,11.833333333333334,0,0,6,11,4,12.5,0,13.9,-0.3,0.79,Enrolled
27626,1,1,2,9147,1,1,131.0,1,38,38,7,7,122.3,1,0,0,1,0,0,20,0,0,5,5,5,13.4,0,0,5,6,5,13.666666666666666,0,9.4,-0.8,-3.12,Graduate
27627,1,16,2,9670,1,1,132.0,1,19,37,5,5,122.6,1,0,0,1,1,0,19,0,0,5,6,4,11.5,0,0,6,9,5,12.6,0,10.8,1.4,1.74,Enrolled
27628,1,1,6,9500,1,1,138.0,1,38,38,9,9,133.5,1,0,0,1,0,0,18,0,0,8,8,7,14.23125,0,0,8,8,8,14.23125,0,12.7,3.7,-1.7,Graduate
